symbol,rsi_period,rsi_threshold,hold_days,tp_pct,sl_pct,train_n,train_wr,train_avg,train_sharpe,train_pl,train_stability,val_n,val_wr,val_avg,val_sharpe,val_pl,val_recovery,val_bull_wr,val_bull_avg,val_range_wr,wr_diff,ret_diff,score
2330,10,55,7,10,6,52,63.46153846153846,1.539535283832851,7.249748303884731,2.0670932888331586,3.362374785051362,24,62.5,1.7035484764739985,4.155329794622331,1.1463027597995674,1.5864129486527636,62.5,1.7035484764739985,0,0.9615384615384599,0.16401319264114744,74.0100644341943
2330,10,55,7,10,8,52,63.46153846153846,1.539535283832851,7.249748303884731,2.0670932888331586,3.362374785051362,24,62.5,1.7035484764739985,4.155329794622331,1.1463027597995674,1.5864129486527636,62.5,1.7035484764739985,0,0.9615384615384599,0.16401319264114744,74.0100644341943
2330,10,55,7,10,10,52,63.46153846153846,1.539535283832851,7.249748303884731,2.0670932888331586,3.362374785051362,24,62.5,1.7035484764739985,4.155329794622331,1.1463027597995674,1.5864129486527636,62.5,1.7035484764739985,0,0.9615384615384599,0.16401319264114744,74.0100644341943
2330,10,55,7,20,6,52,63.46153846153846,1.5739974559038195,7.213325421971253,2.1004765236958494,3.4551943047889324,24,62.5,1.676511762111301,4.020199956563412,1.137632486029122,1.5612352713830298,62.5,1.676511762111301,0,0.9615384615384599,0.10251430620748159,73.23040354908954
2330,10,55,7,20,8,52,63.46153846153846,1.5739974559038195,7.213325421971253,2.1004765236958494,3.4551943047889324,24,62.5,1.676511762111301,4.020199956563412,1.137632486029122,1.5612352713830298,62.5,1.676511762111301,0,0.9615384615384599,0.10251430620748159,73.23040354908954
2330,10,55,7,20,10,52,63.46153846153846,1.5739974559038195,7.213325421971253,2.1004765236958494,3.4551943047889324,24,62.5,1.676511762111301,4.020199956563412,1.137632486029122,1.5612352713830298,62.5,1.676511762111301,0,0.9615384615384599,0.10251430620748159,73.23040354908954
2330,12,45,10,10,10,32,68.75,2.1764080790473557,8.384073167238416,1.7985554276733362,4.113324443211064,10,70.0,1.7956927913111087,4.225695537097614,0.8154613371851775,2.724191662608558,70.0,1.7956927913111087,0,1.25,0.38071528773624697,73.15210917953956
2330,10,55,7,15,6,52,63.46153846153846,1.5739974559038195,7.213325421971253,2.1004765236958494,3.4551943047889324,24,62.5,1.6356934605547468,3.974270975373725,1.1245426614079697,1.5232236250896642,62.5,1.6356934605547468,0,0.9615384615384599,0.061696004650927394,73.11384762965245
2330,10,55,7,15,8,52,63.46153846153846,1.5739974559038195,7.213325421971253,2.1004765236958494,3.4551943047889324,24,62.5,1.6356934605547468,3.974270975373725,1.1245426614079697,1.5232236250896642,62.5,1.6356934605547468,0,0.9615384615384599,0.061696004650927394,73.11384762965245
2330,10,55,7,15,10,52,63.46153846153846,1.5739974559038195,7.213325421971253,2.1004765236958494,3.4551943047889324,24,62.5,1.6356934605547468,3.974270975373725,1.1245426614079697,1.5232236250896642,62.5,1.6356934605547468,0,0.9615384615384599,0.061696004650927394,73.11384762965245
